Scraped Substances,ToxSummFilename
N-amidinosarcosine,d3b73cfe-d74b-41e2-9472-c6d0f9a88964
N-butyl 4-oxopentanoate,151fba5f-3988-4daa-a8de-3019ed935d94
N-butyl phenyl ether,0b306786-3965-4488-a9f7-96b0eef7fe7e
N-butyltin trichloride,3a3e850a-587c-4064-a134-ad5f9f1bf70b
N-butylphosphorothioic triamide,91bbc35f-92e8-4982-adf0-48c5f8edf2bd
N-cyclohexyl-N-methylcyclohexylamine,0d9512ed-b562-46e4-875a-f3eddfef6c1d
N-cyclohexylbenzothiazole-2-sulfenamide,7bf7933b-92e6-407f-a2e4-6b8671a9945e
N-ethyl-o(or p)-toluenesulphonamide,98c91941-2654-4085-a094-0c11fe58f189
N-ethylpropylamine,24772c4e-a237-4d76-bba1-1e90a438d15a
N-glycyl-L-tyrosine,fb11ae02-dcc5-486e-bd0e-d2aa5f2157c3
N-heptadecane,189dd69d-1faf-4108-ad89-43524d8fdf6d
N-hexane,eb563397-13bc-4ae4-bb65-94adbd29e6a6
N-isopropylhydroxylamine,915daffe-03ce-46fd-98de-ebe3acfcc93c
N-lauroylsarcosine,1c6112bc-1358-40b5-8952-4d752032c50b
N-isopropylmethacrylamide,6720c8c7-2715-45e4-a201-b5398bbb734f
N-isopropyl-N'-phenyl-p-phenylenediamine,715214ac-ef2b-4cdf-b2e6-61a3bcf46fe9
N-methyl-N-vinylacetamide,8294c000-c874-451e-921f-8949e57d645b
N-methylisopropylamine,16530261-e701-4fc5-9496-56abaa0dcdf9
N-methylformanilide,b016dd21-7902-4086-8959-e136aa1c16c0
N-pentan-2-ylidenehydroxylamine,346bbcc9-548b-4fe8-840e-3aa9c2a59870
N-octyldecyloctadecanamide,07c43a0a-cbf9-4fd1-994c-7c340b9f212b
N-phenylmaleimide,87672fba-419c-47af-a338-121fb2f0cfe9
N-vinylformamide,c38c92ce-3b91-4375-adc0-8af2550924b7
N-tert-butylacrylamide,c1a7662c-b9f6-4457-8f61-1239391ef3c0
N-tert-butylbenzothiazole-2-sulphenamide,2b3d1258-edc8-45e5-a8df-9c4a4de53367
N2-acetyl-N-benzyl-O-methyl-L-serinamide,e081d1ae-d508-4315-b1c6-46beaca5cc50
N6-(1-oxododecyl)-L-lysine,bdbe0476-fc05-474d-9266-8050379505c5
NALCO 73280,bbae440c-6c70-44fe-95de-725b0d62e30f
"Naphtha (petroleum), light polymn.",c51efe59-8b4b-4b62-b8ee-98a3f58bef27
"Naphthalene-2,6-dicarboxylic acid",ec80fb9a-a6dc-4771-8801-9b8888b79f1e
"Naphtha (petroleum), polymn.",cf7ef705-5a8d-4cae-9901-f9e2fdf3593c
"Naphthenic acids, bismuth salts",9c5c8cfc-526c-4a1b-b476-17a3cd6f9e6a
Naphthenic acids,19e6b191-2c25-4380-9fa0-37ef7ec4fbfa
"Naphthenic acids, lithium salts",8ef75d99-2610-407c-b88e-e1492c12a520
Naphthalene,404bbcbe-caf9-494f-9dd0-05c3d4f5d2f7
"Naphthenic acids, copper salts",1e8cdc09-7e96-4b54-b944-2523f5c0703a
"Naphthenic acids, potassium salts",22f69cf4-c6bf-4de1-8068-b8a8c7e6db6f
"Naphthenic acids, zinc salts",b3a397a7-ceef-49c0-9d94-1ef956da0b18
"Naphthenic acids, zinc salts, basic",e124d8b4-fd17-4e84-a200-9760a569a147
"Naphthenic acids, nickel salts",404b2cdd-cd00-432a-ac31-ddb65d575b3c
"Neodecanoic acid, iron salt",e51af1d8-f836-4c8e-b7a1-ff90c964dea5
Neodymium oxide,d6200dae-c9bc-473a-a4a7-7441c45dfde7
"Neodecanoic acid, zirconium salt",d66b5fa7-b180-4510-a9d0-d47a89daad27
"Neodecanoic acid, zinc salt, basic",4ae6c4b1-7cea-4a26-8c74-411bf9f9c7e7
Neodymium trifluoride,8bf88521-e81e-4025-9b4e-11aeb1c8e96e
Neodymium trinitrate,3826b3e6-5a4e-4c9e-80c4-5630aab3d090
Neodecanoic acid,e2214b53-2068-45a0-96ef-01fff3bdb86d
Neononanoic acid,5cbfd912-5900-4ba0-8fbc-7b42d7849326
"Neodecanoic acid, cobalt salt",740c7bd7-c44d-47ac-bf62-e65150d9a3c4
Neryl acetate,4567db2b-d366-4a7f-a01b-9ccb7e7b8fcc
Nerol,e02adacf-2d2f-40cd-8496-c3652803a6f1
Nickel Cobalt Manganese Hydroxide,1a1c926f-eeb9-46cf-997f-9a90afec52df
Nickel bis(dibutyldithiocarbamate),dc626eef-76c7-4d5e-9365-4331228b59fb
Nickel bis(dihydrogen phosphate),0f28255b-a9ef-4271-a1ce-d3bbe4abaa75
Nickel bis(sulphamidate),77a22458-4719-4e5a-a98f-0de399b23b97
Nickel difluoride,f294d652-afb4-40f3-9506-4deeb45a1ab6
Nickel dichloride,8a4ff56e-ab6c-4e2e-94ee-d15bf96351a9
Nickel di(acetate),1b64982c-123d-4520-ae39-fc2fe312d38b
Nickel dihydroxide,ffffe758-5199-4359-afa5-20e26c69ff01
Nickel(2+) hydrogen citrate,52bddef7-2084-4e20-a85d-a9ea8a682392
Nickel,9a095d9f-b7f5-48dd-8fae-ba4fdea4a560
Nickel dinitrate,fb7d9226-9acc-4f7d-b8ef-4e2e55c61e9c
Nickel bis(2-ethylhexanoate),3bb858ff-c4ff-409e-9ba4-5e8506201fab
Nickel monoxide,b9431e45-e82a-4ee7-9f13-eb3fc33ed57d
Nicotine,5c7fd90d-a664-4ca1-8ea9-8ddc7097f06a
Nicotinamide,72c04a54-d6e5-4b15-8dd7-d5f0cfe7a434
Nickel(III) oxy hydroxide,db273e5c-9f22-4e14-afec-fc1c137de4ad
Nickel sulphide,55ebe0f6-b015-4a98-aa74-d6f4c8e39afe
Nickel sulphate,4f9c01f1-7946-4665-8f7b-d93bdb3b6cc4
Niobium dioxide,65bb9a89-a356-48d7-8088-3e240aea6859
Niobium carbide,0b9fb071-b7d2-4a22-8585-61514e78cf7e
Nicotine dihydrogen ditartrate,74ca9ee2-3ec0-465c-a389-cfa54551025f
Niobium,3d442e49-8a91-418f-9535-8dc6a2477cec
Niobium hydride,ad91591e-1c0d-41e1-b91e-2f749d668d6f
Niobium pentachloride,f3e44823-ae04-4ada-83da-06558504c9cb
Niobium oxide,c0826380-4f31-47a2-98e9-928cd7263642
"Nitric acid, ammonium calcium salt",37aeec1d-c0f7-43a1-bd5c-0fae9cc1c9fa
Nitrapyrin,727c446a-8081-4d52-83cd-7251b71cf37d
"Nitriles, C12-18",9a933ee1-ffa0-4c88-85ff-b3f3ebf69575
Nitric acid,e48450e4-3511-46bf-a4ef-cc3fbcb3c988
Nitrilotriacetonitrile,67795cdd-c623-481e-8a50-5f522ed5f5be
Nitrilotrimethylenetris(phosphonic acid),68a43070-ce0f-48e5-8657-22c5cfa47506
Nitrogen trifluoride,0fa2653f-577c-438d-bf0e-e1b9e2dac0fd
Nitroethane,d40dfe90-a788-4f54-80ea-15ca3df9accc
Nitromethane,0c2969bf-617f-4dd2-a61a-3e2a3aa9a502
Nitrosodiphenylamine,19d01173-2c63-4e76-b6bf-ab6aa4520c91
Non-graphitic carbon fibre,b931b10b-7af1-4ac1-b4c3-9c4895e24ebe
Nonafluoro(trifluoromethyl)cyclopentane,cbc6282f-0148-4386-a38e-7bfc9dac3be6
Nonamethylenediamine,5369fa11-1e0b-4727-b36d-41b5a8e54120
Nonan-1-ol,3af74907-2646-454e-b0d2-78c663872753
"Nonane-1,9-diol",21dd58e1-191b-411d-b47f-8b158f7c5185
Nonanal,68985466-30ad-4d70-83c8-30e44ec9e3a4
"Nonanamide, N,N-dimethyl-",c1c84c71-71b4-4d0d-b685-259826e78e72
Nonan-4-olide,a9a7fa71-578e-45ba-9a3d-0c014886a869
"Nonanol, branched and linear",9658ef80-4349-4d3d-814a-d013779d45b5
Nonanoic acid,b1c4745f-271d-42ac-8947-98de2be6c6db
Nonane,90b1ccec-fd5e-4ada-a0de-ce0d854d0ba3
Norflurane,986ddb9c-f90b-48b6-bd0c-b44a40650ba7
Nonene,3e78e41d-bd5b-472c-a626-82b68b732baa
"Nuclease, deoxyribo-",da49a834-e592-424c-8217-152290ec87f8
Nα-acetyl-DL-tryptophan,c3526dae-0652-40e0-aa85-58a5378ad475
"O,O,O-triphenyl phosphorothioate",a9ea73b7-2ff3-45c9-b86c-99f0f247b247
"Nonene, branched",da19f113-0fb0-4261-830a-69709e0b9d18
O-acetylsalicylic acid,c0d66b08-92ca-4160-ac03-8e02a6ef7f71
O-isopropyl ethylthiocarbamate,ac269a8c-e6bd-4492-bc2e-7f7199afb663
OO-tert-butyl monoperoxymaleate,263eab02-30cb-4bbe-8157-6a13c66930c0
Oct-1-ene,35574de6-5b9e-495f-a418-4e3fca6837c5
"Octa-1,7-diene",c487383e-23e6-4178-935c-feb70f879a05
Octabenzone,390f18af-34e0-43b2-9b26-e3091110150f
Oct-2-ene,d215ed72-e062-456b-aea1-f944b47cd3b3
Octadecane-1-thiol,2e7453fd-b86c-448f-93b4-ee082dfa8fc2
"Octadecane-1,12-diol",25965608-995a-444e-b85c-51b038ed2bb7
Octadecan-1-ol,f007174f-f677-49b7-aee0-e9a19f3be243
"Octadecanoic acid, branched and linear",0846f0a3-0474-41b0-8079-0a25f42c980c
Octadecane,bf910fb2-3f66-4ce6-91ab-ffbbc05d5981
Octadecyl acrylate,a7e11752-40dd-40a1-9c07-0006000b6d6f
Octadecyl stearate,ae711293-696f-46ac-bd36-a5c712608197
Octadecyl methacrylate,583f525d-0460-44ec-9a14-f3412703b3cf
Octadec-1-ene,04618064-9896-45d6-9a10-075b3b714b5a
Octadecylamine,e484b882-47b4-485c-a0f0-f4a614ea1d19
Octadecylnaphthalene,37d221a2-8509-4035-b6e3-939ea4a3f0f5
Octadecene,8a57aca6-1b41-4ba4-82e0-4290ec5f8a1b
Octafluorocyclobutane,7d441268-6efd-4afa-b4c9-f55f13717497
Octahydro-2H-1-benzopyran-2-one,c8d0b959-5e95-4d1d-aac1-ddd705a8aaca
Octan-2-ol,a72d35e4-2bcb-4629-b469-ad25458d1d62
Octafluoropropane,b99cba15-dc24-4f9a-8511-bce2935c273b
Octan-2-one,ef1f4075-8dea-4ec3-be42-86bffee09da2
Octamethyltrisiloxane,8d45cfb6-ce47-49df-9925-a20329e72d7f
Octamethylcyclotetrasiloxane,b679559a-0eb5-47e5-8b53-b8e6398c5cc6
Octan-4-olide,98a131f0-31e3-4cda-b577-f19626d59691
"Octane-1,2-diol",d0bdf222-46b9-4f89-86db-f1783fc6c173
Octan-1-ol,009bb551-5098-4f8d-8f3f-b9678190055b
Octanal,c70d259a-cb0c-4ca7-ad0a-45b9c4988567
"Octanoic acid, 2-phenoxyethyl ester",aa7617cf-226e-4e0e-aa66-24312c16e17c
Octanoic acid,8843ca33-0277-4788-af3c-4038a0560053
"Octanoic acid, monoester with glycerol",291a8d26-6e18-4f6f-af7b-608e0e3b6c6f
Octaphenylcyclotetrasiloxane,db765dfb-dfd5-432f-b84b-9d72b214452a
Octane,3cc498c2-06b5-493c-96ec-b387b9235e1d
"Octanoic acid, zinc salt, basic",52de6a57-b021-4653-8881-7aac63f64221
Octocrilene,58523237-b803-4ae9-a172-fc2194ea5e02
Octyloxirane,5736d900-0db6-47cd-b40d-149f94d6cb94
Octyl laurate,b56f0bbc-bb2b-4167-a795-7eba377a98e6
Octylphosphonic acid,7e3fe819-d151-4739-a225-58ec80799749
Octyl octanoate,65d6dd42-6f4d-4b9a-a425-6af8b5d2fa3c
Octyl methacrylate,d5b9e3bd-9e88-4074-b1ae-690bc1d9df01
"Oils, cinnamon",4f094ea0-bbd8-4266-8920-b91f01d3668b
"Oils, animal, sulfated, sodium salts",06e7762a-e03f-4980-b9e5-dde98a73ddb4
"Oils, animal, sulfonated, sodium salts",f4dbe4b3-65aa-43f0-92d7-9bf3621d3339
"Oils, fish, sulfated, sodium salts",0a114ceb-f48f-43dc-b37f-ea4fd89a670a
"Oils, lard, sulfated, ammonium salts",a6b292a7-182f-4bfc-8335-af18a8f60cda
Octene,39ca5293-b403-41d4-a501-e8915426c26f
"Oils, vegetable, sulfated",6276254c-44cc-49bc-a8c3-18a03fdca310
Oleonitrile,e5b9c037-d713-49a3-bf6a-9b8e0e7106f9
OligoActiv EDDHA-Mn,d1d14ea0-51cc-492a-bc28-aff91cc108b6
Oligomerisation products of beta-pinene,f698995c-5553-4185-855a-55d818916d7f
Osalmid,3a0a87a2-169b-491f-8f9a-bfd97218706d
Orthoperiodic acid,d1d57f24-db72-41c4-b590-167b181dd956
Orthosulfamuron,d435cecc-a844-4506-9621-8495834b00d4
Orange lead,e6290dd8-1367-4477-9ba0-d34888395fd6
Oxacycloheptadec-10-en-2-one,76f3d59a-dd5b-4c33-a7d4-f23cf4a9233f
Oxacycloheptadecan-2-one,8cfdcb5b-ba39-40dd-be5c-9fd7040ff3d6
Orthophosphoric acid,63545f97-04f3-4bb9-8594-507552ed15db
Oxalic acid,47ff280e-6f99-45d5-83aa-dd7d663e3d0f
Oxalonitrile,873087ca-e8e6-43e4-9d71-58b183043b64
"Oxidase, monoamine",b91da92f-bdb8-4c64-b9d0-dc161ba3bd3a
"Oxazolidine, diheptyl~",5ff39eca-df2e-4d7e-b7fe-d845391cdf63
Oxidised Crude Tall Oil,023e1433-2cc8-4639-8051-49522570afb9
Oxidized Corn oil,c4a4ee75-266f-4843-acf1-04d57b21a528
Oxo(propan-2-olato)aluminium,6578b292-a35f-4fa0-a7da-025a1c623501
"Oxoaluminium, C16-C18-alkyl esters",9dd583f7-cd1c-452f-896f-a2a8687cdb5c
"Oxydi-2,1-ethanediyl bismethacrylate",46c91fe0-bf29-4e2a-819c-46d6fcc22789
Oxybispropanediol,3a29c5b8-28d9-41b6-953c-984db2393c73
"Oxybis(methyl-2,1-ethanediyl) diacrylate",1e68d9ca-d654-4cd2-8e05-10cee2e993a1
Oxydiethylene dinitrate,9e26001d-b298-481b-a84e-99b751a52e08
Oxydiethylene dibenzoate,2fafc705-7574-4b0d-a991-46867e96a125
Oxydipropyl dibenzoate,df8fb1c9-f7c8-4610-a01b-8e535d39791a
Oxydipropanol,46e74d0c-732d-45a3-8287-724ba2d6bd60
P-1057,4462160e-c729-4fce-9e3d-bada79827af3
P-1401,4baadd20-3d08-4f62-9d1c-5470534dce1b
PERFLUORBUTANSULFONYLFLUORIDVINYLETHER,75d08f4a-5264-46c0-bad3-364c572d964f
PIGMENTADDITIV RL,59e923bb-f664-4956-b123-a897c9c92e8a
POLYUREA GREASE THICKENER,4f45421a-a724-4178-8a29-b48c3880b0f8
PROCESS OIL,65240f29-8d08-475c-91c1-f5a5fa184aa5
Palladium (II) di(4-oxopent-2-en-2-oate),4e70ebe5-fb3e-4b11-a50f-0017dbfb8988
Palladium,cb69b4b3-90e6-4504-bd86-c05fe6684a65
Palladium dihydroxide,a998a372-f367-4c8f-9ca8-64644d2b6289
Palladium dinitrate,3416eea5-f401-4ea3-a15a-41a9aacccff2
"Palm oil, epoxidized",49cbb9e3-5b8c-43e7-a040-332608714cb6
Palmitoyl chloride,cb1f39b1-785d-493d-8264-410f1f539f26
Palmitic acid,f599c446-f84d-422b-9aa2-1dd44fbabbe6
"Panthenol , DL-form",b33e106e-0893-424b-a826-9cf0dab2fa63
Paraquat-dichloride,e154822d-18b3-464e-b82e-41c297e8d1ee
Pentaaluminium triyttrium dodecaoxide,92fd37dd-2390-49b3-a520-c918563b2f35
Pent-1-ene,ddb540ad-f719-47ee-8d5f-cf704fec6dfd
Pentacarbonyliron,8b3ad054-b602-475c-beee-219090c9e180
Pentadecan-15-olide,7984e6be-a4e7-4561-ae3f-0b5d55b7a42d
Pentaboron sodium octaoxide,fc1ffb98-cb9b-4b3e-a1d7-d33f0a8e7939
"Pentadecanol, branched and linear",415b90d6-5c0e-4cd4-9906-92349d7c93d6
Pentaerithrityl tetranitrate,8988205a-6110-4e95-bd61-5d35d7531ee3
Pentadecane,df101b25-1ad5-4e62-9363-58f1b3aef360
Pentaerythritol tetrastearate,bece64cd-0595-4828-83e9-fabce1215e0b
Pentaerythritol tetraoleate,75de36e3-1871-494f-9ee8-df24a1302a17
Pentafluoroethane,4c47aa18-8334-4c0f-8b7c-b89bb43d8db7
Pentaerythritol,a86c566c-25dc-443f-978a-0cbf7cfb3e7f
"Pentane, 1,5-diisocyanato-",af127520-ff7d-44d5-936a-73dc93ec664f
"Pentane-1,2-diol",02b44b21-c11d-43c9-ad30-8b814b821380
Pentan-1-ol,64923452-5ebc-4218-9e5f-3cc82d5aa39c
"Pentane-1,5-diol",052f02e1-5350-41bb-a444-b59b12f09857
Pentan-2-one,0ae8642d-d1b6-416d-b24d-813300ac23e9
Pentalead tetraoxide sulphate,24a367be-6755-458e-b019-632f96fa059e
Pentane,ce88804d-19f7-4786-8358-618d960e1027
Pentapotassium triphosphate,daf4fa0a-e8ae-479d-8286-cafb983c8e2d
Pentasodium triphosphate,6ff4a4b0-ddaa-4f9c-8061-562c0b7dbbc1
Pentazinc chromate octahydroxide,ae64ef70-0b00-4e9a-8e84-fd6223de42b5
Pentyl propionate,ccbc85ef-9fa1-44b9-8b9f-6b9a069a71ae
Pentyl phenylacetate,d15bb912-6a72-4f4c-a7b8-d51d7526435f
"Peptones, beef",c150f594-a563-4d73-8aed-74e5c055e37b
"Peptones, casein",03e410a7-33ab-4eaa-bbb2-8bc0d88344b8
"Perboric acid, sodium salt",5033d681-6ec2-49ba-97bf-0a78ce6a8c5f
Peracetic acid,c219ce37-c794-4799-8fa4-9b88297e087e
Perfluamine,cb96ccb0-c297-4105-a22f-f94ad37f9dcd
Perflunafene,8fbd6266-6bb1-44a6-88cb-8ddeee2d523a
Perfluoro(methylcyclohexane),406197b4-2b52-40ed-9744-9954f46c6650
Perfluoroethane,63595b94-92f1-4638-95a6-8c7941a69115
Perfluorooctane,178156d2-5b23-4501-95b3-094f226639fb
"Perhydro-1,3,5-trinitro-1,3,5-triazine",96a9ef13-e1e8-4bc5-8ca1-6dbfbb5bc87d
Peroxidase,fae534f7-f9e9-48f6-a39f-28421be54413
"Perylene-3,4:9,10-tetracarboxydiimide",49ab5c5e-3beb-444b-8db3-3954c1cf61a2
Phenethyl isobutyrate,d7f5d7e5-5c15-4a59-8370-047ed2d7110e
Phenethyl acetate,87aeab6f-f03f-43ab-b1c1-1cfbbcaf1b5b
Phenethyl benzoate,f635ca98-894d-4b17-886d-fe7605e6a4ea
Phenethyl butyrate,1e9dd816-dadd-4805-b8bb-d76b8c2bb761
Phenethyl phenylacetate,89e2cce1-4add-4f23-8e13-7c93aed9b977
Phenethyl salicylate,0d01cee9-bcea-4dbf-8fa8-1d2e7eea39e9
Phenol,41ca15a5-36e3-4296-85d6-12a5e2967352
"Phenol, dodecyl-, branched",f2a395b8-02a3-45aa-b329-a31c5cc41660
"Phenol, heptyl derivs.",140342f0-9b74-408a-a521-e448d9628696
"Phenol, dodecyl-, branched, sulfurized",83fdb60a-2906-48ab-96d5-e280002dcfac
"Phenol, 4-nonyl-, branched",9ba86cac-275b-4197-84f3-ed7507eb4700
"Phenol, isopropylated, phosphate (3:1)",3d4b9335-3509-4be1-a745-f2265de799a5
"Phenol, mono- + distyrenated (MSP+DSP)",0ad430da-f014-4553-bf68-5e5c3df74387
"Phenol, sulfonated",772fa844-c4e5-42cf-92ce-a8c0858ed6a5
Phenoxymethylpenicillin potassium,1df3b26e-9701-4104-99e0-268af68750af
Phenylacetaldehyde,1c1bf505-ebeb-4b5e-8a2b-9c0510074aa5
Phenylhydrazine,141d6ec2-bb92-467f-83e8-9280dd0964e1
Phenylacetic acid,8a55dc8b-69b4-409c-b9b5-6cd61a9c0640
Phloroglucinol,000c8c77-4b20-46c2-b3c4-ee9e4d8a43b3
Phosphinate1030,72f4d44c-7cf3-4d2c-9fc7-7bffb871f5f0
"Phosphatidylcholines, soya, hydrogenated",fc19f2b3-d596-4d4c-ac14-b2c729d0c171
Phosgene,f5b63145-213a-4c84-bc9b-8f859e25e280
Phosphine,a2a55409-cc3d-4e19-8d3c-2104371fc674
Phosphinic acid,abc94ab4-e9a6-46b7-b1a8-4da40c331149
Phosphinylidynetrimethanol,c977bc1b-1238-4895-8888-4a42cc76173f
"Phosphinic acid, aluminum salt (3:1)",4ffc64c7-74ae-4adc-be06-fed91a97a659
"Phosphonic acid, magnesium salt (2:1)",13cc93bd-1f14-46a4-b794-a69622dee60c
"Phosphonic acid, calcium salt (2:1)",5639224a-b5ef-44bd-b015-34a71f879c58
"Phosphonic acid, potassium salt (1:1)",80f6af25-ba7b-4ae3-b1c4-4a9bf6ca31e7
"Phosphoric acid, 2-ethylhexyl ester",082b6f21-4a4e-4c18-8b9e-936d6ff5dc5e
Phosphonic acid,1de1d5e7-15d2-41df-ab3e-0a724531e3c5
"Phosphoric acid, butyl ester",684d4fff-a086-40d7-9625-89a25b4d30a8
"Phosphoric acid, decyl octyl ester",444848a3-2313-4418-a2d2-7f7afd839680
"Phosphoric acid, isononyl ester",dff96842-324b-4c45-bdbc-9b5cf1f350f5
Phosphorous ester,08202a04-6624-470b-bb30-c3f37f8243dc
"Phosphorothioic triamide, N-propyl-",e6395f4e-8e55-4413-b81d-cfc5536aad6a
Phosphorus trichloride,8b9c9ed9-3c72-4480-9813-932f6918dc7b
Phosphoryl trichloride,90092667-9452-48b2-bdb1-6616d7d100df
Phosphorus,3238aceb-825f-4274-a909-eae0f7796e6c
Phthalaldehyde,09cc977c-facb-4a61-bbcf-7d7688cf7253
Phthalylsulfathiazole,a31abf3f-a155-43ea-96e7-463b0397b5e6
Pidolic acid,7e7e06ee-fbc3-4e37-83d7-05a88e5fdca6
Pigment Yellow FC 26290,1e863cb2-0469-4844-9784-fc36da7636c2
Phthalic acid,0a06545f-427e-4688-9d10-c397e3f0e089
Phthalic anhydride,329c69be-6c75-4311-87ce-81f0e1aed0ea
Pigment Yellow 214,3dff9826-2591-4751-a411-22eef48c8f4f
Pin-2(3)-ene,f0db29db-88e9-44dd-99ed-514d56ef99b7
"Piperazine-1,4-diethanol",5e6c0da3-976e-42bf-bcb9-9e99b7c370fd
Piperazine adipate,58eb00b2-7fe0-4fd2-96e1-1f23c66de061
Piperazine,23f85171-ce34-404c-b8c4-c75e0f969e64
Piperonal,c183c3b2-b7ef-4d46-9fb2-3e88182cd8b8
Piperidine,41468ffb-4fe9-4671-8f32-7bf0b7f4beb0
Pivalic acid,f5eb9788-d1a5-4623-9e0b-9cc28e8736c1
Pirimiphos-methyl,6f372e84-7d8f-40e8-80f8-3e5a97507e74
Platinum,fba48161-a6eb-4332-981b-cefc157f197b
Polar modified Rice Bran Wax,daf2d9ea-8759-4fbf-8205-44470dddcc98
Polyhaloalkene,8f31f29e-2ddb-462b-b9a9-2eed6c17d15c
Polyamide wax,a3d5aef4-c854-4400-8631-73d8c0bb0907
"Polysulfides, di-tert-nonyl",093b7949-b3d4-462d-8424-d4fecb4d2330
"Polysulfides, di-tert-Bu",7ea1c559-a0ca-4b40-a889-eb2582363a0c
Potassium (S)-lactate,5ad633df-06c0-494f-8195-5b410d05dd87
"Polysulfides, di-tert-dodecyl",91ce5abe-7c8a-4af0-b3d3-e3fecf20f04e
"Potassium (E,E)-hexa-2,4-dienoate",b70a3fa3-902d-44c0-9628-7012a926df67
Potassium 2-ethylhexanoate,debcc397-7db3-4771-8812-356526f76a33
Potassium 3-sulphonatopropyl acrylate,d17311eb-9eb9-4bd4-bcb0-8b7aff9bbef4
Potassium 3-sulphopropyl methacrylate,19131f71-04cc-4095-9215-662cbb7b7cfd
"Potassium N,N-dimethylglycinate",e85d6bf5-c981-4d8b-bd75-10469b851545
Potassium O-ethyl dithiocarbonate,4ac24bc3-c4bf-49bf-a9cf-f651a5cf5ddd
Potassium acetate,fcb876fc-68e1-4d74-a3f0-6d27c371d6dd
Potassium O-pentyl dithiocarbonate,d8295492-8687-424c-8215-c341693becbe
Potassium O-isobutyl dithiocarbonate,38c3140a-6cd4-4c6d-b49d-25d3ce72c1b1
Potassium carbamoylcarbamate,4ac2c4d1-c7a9-4c0d-b3b3-e70820666c9e
Potassium benzoate,e5e4f842-05fe-48d2-86fb-4e1aaf152ad1
Potassium chlorate,15910666-119d-4da0-a736-40cc9004f238
Potassium carbonate,7f9875b4-0f49-46ac-b5de-1205d4922288
Potassium bromide,2bc4d1f4-9945-4078-9a0e-a3380d98f675
Potassium cyanate,9a92c5c4-fe84-42d3-9971-8e6e63012d18
Potassium chromate,5f76cd51-f7e4-4bd4-bd14-0eca1cf31c72
Potassium dichromate,b1ded4db-4268-40f5-ab97-0d8ccb55764a
Potassium cyanide,4528a415-0cdf-4673-aa50-02618681d8db
Potassium dicyanoargentate,44b7218b-238e-4518-b8b5-b7a5408ae00c
Potassium dicyanoaurate,3c537de8-0e5f-4c9f-b6bd-22d5d43eefb9
Potassium dihydrogenorthophosphate,f7d53f0d-33f0-44a8-acfd-41002b6298fe
Potassium dimethyldithiocarbamate,b05d6233-ec51-4d2b-9dff-019814fec0e2
Potassium fluoride,abafa92b-cddb-4657-a27c-eb85d6f77a6a
Potassium gluconate,e8f0db04-8485-4d7b-be32-e01a3ad08db1
Potassium formate,6e5b1cfd-8c75-4506-a26d-22e0fa54860e
Potassium hydrogen oxalate,5446857a-6de3-4562-983e-6f2bf36fa95d
Potassium hexadecyl hydrogen phosphate,e777a40c-0aa5-4ee2-ba80-b2de3f21aca4
Potassium hexahydroxoantimonate,c26d9c69-9c75-49c5-9bc0-6e53200683c2
Potassium hydrogendifluoride,41ab316b-a5f8-4e2d-ab7b-74e8cca5ed9e
Potassium hydrogencarbonate,b509fdda-61a5-4b42-acca-9c763af226bf
Potassium hydrogen sulphite,0986007c-bea5-43ea-9a50-74e8500ee76d
Potassium hydrogen tartrate,f0c8fb30-66e9-4972-9584-687400635b2b
Potassium iodide,f42777cc-920f-4db6-a347-805c5212499f
Potassium hydroxide,60f981ac-faff-4c66-b263-ff1281101244
Potassium iodate,2d7b922b-e3b8-4d2e-92ab-75eeef1a84db
Potassium isopentyl dithiocarbonate,ab80f249-1195-4f90-981c-64f2fd3f5f09
Potassium mercaptoacetate,26242c9c-636f-4875-894b-eb14acf18c98
Potassium perchlorate,7bc7a90b-03f2-4fce-9d73-1cc05a46e34d
Potassium nitrite,2f029448-0b5f-4e64-b4b5-a8ded4904053
Potassium permanganate,472f6696-4b0e-4213-9708-8690ab98be65
Potassium nitrate,0da877ce-2dc1-4142-b46e-49a2131105f4
Potassium methylsilanetriolate,2052ccd9-d155-469b-a2f5-2b0d5367b6b3
Potassium neodecanoate,f576f3e5-8c68-4a46-a433-ffe7736aed7a
Potassium methanolate,96253d24-7a86-4773-8789-deb20f879f29
Potassium pentaborate,49109c60-12b1-4e7d-a353-c154e1379f1c
Potassium propionate,d0dcbf6c-5149-4eeb-90c2-be45805f626c
Potassium phosphinate,2a1bc61c-ba42-4089-8f14-1a5c7b106742
Potassium sulfate,b6026aef-cda6-409d-b762-93a09dca96fc
Potassium superoxide,5cc86146-1673-4202-97ac-d4004ddbb7e7
Potassium tetrafluoroborate,11f32b58-1c5b-4969-9720-7eb64d036c4c
Potassium tetrafluoroaluminate,7bc3a013-82f0-4839-b212-73d29d1eb585
Potassium sodium tartrate,0c0328a4-6dbf-4772-a84b-eac43186f646
Potassium sulphite,1f432e18-b47e-45f2-9a9b-c6ad42434d6a
Potassium thiocyanate,e6f87890-24cd-45ab-b507-06b858bb106a
Potassium thiosulphate,8bba5842-e02c-41b3-9155-ea04d1f9b998
Potassium trifluoroacetate,8e913af0-9788-4db1-8c97-4e5acc3c8697
Potassium trifluorozincate,adcd9f8b-8b1b-4024-95dd-3893762a4193
Potassium trihydrogen dioxalate,6fdfa69d-a8be-4353-8a17-6818ed9efcef
